File: series_220
Data points: 16640
Detected representative subsequence: 10

Representative subsequence 1: position=[100,120]
Representative subsequence 2: position=[845,865]
Representative subsequence 3: position=[962,1002]
Representative subsequence 4: position=[2265,2297]
Representative subsequence 5: position=[3071,3091]
Representative subsequence 6: position=[5081,5121]
Representative subsequence 7: position=[5375,5617]
Representative subsequence 8: position=[5623,5663]
Representative subsequence 9: position=[6188,6354]
Representative subsequence 10: position=[16355,16427]

==== ClaSP Scores ====
Timestep, Score
100, 0.667381
120, 0.666145
140, 0.665196
160, 0.664428
180, 0.663783
200, 0.663225
220, 0.662730
240, 0.662282
260, 0.661871
280, 0.661489
300, 0.661130
320, 0.660789
340, 0.660465
360, 0.660153
380, 0.659852
400, 0.659560
420, 0.659276
440, 0.658999
460, 0.658728
480, 0.658462
500, 0.658200
520, 0.657942
540, 0.657688
560, 0.657437
580, 0.657188
600, 0.656942
620, 0.656698
640, 0.656456
660, 0.656216
680, 0.655977
700, 0.655740
720, 0.655503
740, 0.655269
760, 0.655035
780, 0.654802
800, 0.654570
820, 0.654338
840, 0.654108
860, 0.653878
880, 0.653614
900, 0.653339
920, 0.653111
940, 0.652883
960, 0.652656
980, 0.652451
1000, 0.614543
1020, 0.615959
1040, 0.617371
1060, 0.618779
1080, 0.620129
1100, 0.620862
1120, 0.620283
1140, 0.620235
1160, 0.621620
1180, 0.623000
1200, 0.624376
1220, 0.625613
1240, 0.626603
1260, 0.627774
1280, 0.629131
1300, 0.630483
1320, 0.631831
1340, 0.633175
1360, 0.634514
1380, 0.635850
1400, 0.637181
1420, 0.638509
1440, 0.639832
1460, 0.641151
1480, 0.642864
1500, 0.644873
1520, 0.646871
1540, 0.648859
1560, 0.650837
1580, 0.652805
1600, 0.654763
1620, 0.656659
1640, 0.658422
1660, 0.660443
1680, 0.662549
1700, 0.664453
1720, 0.666348
1740, 0.668235
1760, 0.670111
1780, 0.671979
1800, 0.673838
1820, 0.675688
1840, 0.677529
1860, 0.679362
1880, 0.681186
1900, 0.683001
1920, 0.684808
1940, 0.686607
1960, 0.688398
1980, 0.690180
2000, 0.691955
2020, 0.693721
2040, 0.695480
2060, 0.697231
2080, 0.698974
2100, 0.700709
2120, 0.702437
2140, 0.704157
2160, 0.705870
2180, 0.707576
2200, 0.709274
2220, 0.710966
2240, 0.712650
2260, 0.714327
2280, 0.715157
2300, 0.713617
2320, 0.712612
2340, 0.713233
2360, 0.713764
2380, 0.714287
2400, 0.714801
2420, 0.715308
2440, 0.715807
2460, 0.716298
2480, 0.716782
2500, 0.717259
2520, 0.717466
2540, 0.718530
2560, 0.716672
2580, 0.719625
2600, 0.721172
2620, 0.722713
2640, 0.724248
2660, 0.725779
2680, 0.727304
