File: series_278
Data points: 11520
Detected representative subsequence: 24

Representative subsequence 1: position=[100,120]
Representative subsequence 2: position=[845,865]
Representative subsequence 3: position=[962,1002]
Representative subsequence 4: position=[2265,2297]
Representative subsequence 5: position=[2491,2561]
Representative subsequence 6: position=[3051,3200]
Representative subsequence 7: position=[3211,3273]
Representative subsequence 8: position=[5081,5121]
Representative subsequence 9: position=[5375,5617]
Representative subsequence 10: position=[5623,5697]
Representative subsequence 11: position=[5701,6354]
Representative subsequence 12: position=[6359,6719]
Representative subsequence 13: position=[6740,6846]
Representative subsequence 14: position=[6852,6892]
Representative subsequence 15: position=[6909,6970]
Representative subsequence 16: position=[7129,7217]
Representative subsequence 17: position=[7219,7326]
Representative subsequence 18: position=[7361,7473]
Representative subsequence 19: position=[7557,7597]
Representative subsequence 20: position=[7603,7700]
Representative subsequence 21: position=[7818,7935]
Representative subsequence 22: position=[7943,7983]
Representative subsequence 23: position=[8612,8652]
Representative subsequence 24: position=[9139,9216]

==== ClaSP Scores ====
Timestep, Score
100, 0.639064
120, 0.637737
140, 0.636696
160, 0.635837
180, 0.635100
200, 0.634449
220, 0.633861
240, 0.633321
260, 0.632816
280, 0.632341
300, 0.631888
320, 0.631454
340, 0.631035
360, 0.630629
380, 0.630233
400, 0.629846
420, 0.629467
440, 0.629094
460, 0.628727
480, 0.628364
500, 0.628006
520, 0.627651
540, 0.627300
560, 0.626951
580, 0.626605
600, 0.626261
620, 0.625919
640, 0.625578
660, 0.625239
680, 0.624901
700, 0.624564
720, 0.624228
740, 0.623893
760, 0.623559
780, 0.623226
800, 0.622893
820, 0.622560
840, 0.622228
860, 0.621896
880, 0.621548
900, 0.621186
920, 0.620840
940, 0.620496
960, 0.620151
980, 0.619842
1000, 0.685018
1020, 0.687346
1040, 0.689660
1060, 0.691961
1080, 0.694201
1100, 0.695717
1120, 0.695855
1140, 0.697582
1160, 0.699805
1180, 0.702015
1200, 0.704212
1220, 0.706397
1240, 0.709387
1260, 0.712351
1280, 0.714484
1300, 0.716605
1320, 0.718715
1340, 0.720813
1360, 0.722900
1380, 0.724975
1400, 0.727040
1420, 0.729093
1440, 0.731135
1460, 0.733166
1480, 0.735187
1500, 0.737197
1520, 0.739196
1540, 0.741185
1560, 0.743164
1580, 0.745133
1600, 0.747092
1620, 0.748989
1640, 0.750751
1660, 0.752774
1680, 0.754881
1700, 0.756786
1720, 0.758683
1740, 0.760570
1760, 0.762448
1780, 0.764316
1800, 0.766176
1820, 0.768027
1840, 0.769870
1860, 0.771703
1880, 0.773529
1900, 0.775345
1920, 0.777153
1940, 0.778953
1960, 0.780745
1980, 0.782528
2000, 0.784304
2020, 0.786072
2040, 0.787831
2060, 0.789583
