File: series_61
Data points: 1088
Detected representative subsequence: 6

Representative subsequence 1: position=[81,134]
Representative subsequence 2: position=[153,193]
Representative subsequence 3: position=[195,358]
Representative subsequence 4: position=[428,526]
Representative subsequence 5: position=[688,728]
Representative subsequence 6: position=[736,973]

==== ClaSP Scores ====
Timestep, Score
100, 0.856878
120, 0.832047
140, 0.794274
160, 0.829565
180, 0.851840
200, 0.829838
220, 0.836877
240, 0.859772
260, 0.850083
280, 0.836951
300, 0.823183
320, 0.815410
340, 0.818463
360, 0.805637
380, 0.792873
400, 0.780562
420, 0.795080
440, 0.812292
460, 0.813678
480, 0.831795
500, 0.832035
520, 0.812569
540, 0.786238
560, 0.776701
580, 0.771178
600, 0.769867
620, 0.774169
640, 0.778350
660, 0.808368
680, 0.828164
700, 0.853348
720, 0.869500
740, 0.889798
760, 0.897411
780, 0.887710
800, 0.889727
820, 0.908511
840, 0.895463
860, 0.894411
880, 0.891571
900, 0.862889
920, 0.869676
940, 0.871677
