File: series_30
Data points: 1728
Detected representative subsequence: 12

Representative subsequence 1: position=[81,123]
Representative subsequence 2: position=[153,213]
Representative subsequence 3: position=[289,640]
Representative subsequence 4: position=[666,706]
Representative subsequence 5: position=[747,787]
Representative subsequence 6: position=[793,905]
Representative subsequence 7: position=[952,992]
Representative subsequence 8: position=[1019,1113]
Representative subsequence 9: position=[1130,1243]
Representative subsequence 10: position=[1317,1357]
Representative subsequence 11: position=[1362,1402]
Representative subsequence 12: position=[1411,1477]

==== ClaSP Scores ====
Timestep, Score
100, 0.843825
120, 0.823123
140, 0.789536
160, 0.814546
180, 0.831631
200, 0.810691
220, 0.782844
240, 0.767658
260, 0.787190
280, 0.820163
300, 0.841833
320, 0.848307
340, 0.852135
360, 0.851863
380, 0.855956
400, 0.866529
420, 0.869245
440, 0.873231
460, 0.876728
480, 0.877949
500, 0.879380
520, 0.879803
540, 0.877553
560, 0.880846
580, 0.884600
600, 0.884483
620, 0.889458
640, 0.897048
660, 0.910273
680, 0.914082
700, 0.905802
720, 0.897100
740, 0.906160
760, 0.912570
780, 0.909950
800, 0.910978
820, 0.910747
840, 0.912435
860, 0.912467
880, 0.919607
900, 0.916764
920, 0.899850
940, 0.883154
960, 0.893776
980, 0.899780
1000, 0.892559
1020, 0.881972
1040, 0.879446
1060, 0.870950
1080, 0.876582
1100, 0.878125
1120, 0.861412
1140, 0.840127
1160, 0.837146
1180, 0.821712
1200, 0.830855
1220, 0.848144
1240, 0.837122
1260, 0.805592
1280, 0.801457
1300, 0.789353
1320, 0.800145
1340, 0.813168
1360, 0.829277
1380, 0.845000
1400, 0.846427
1420, 0.828633
1440, 0.816993
1460, 0.832589
1480, 0.807604
1500, 0.783053
1520, 0.767267
1540, 0.764655
1560, 0.750446
1580, 0.743638
