File: series_298
Data points: 18688
Detected representative subsequence: 39

Representative subsequence 1: position=[88,128]
Representative subsequence 2: position=[212,252]
Representative subsequence 3: position=[750,790]
Representative subsequence 4: position=[876,994]
Representative subsequence 5: position=[1004,1044]
Representative subsequence 6: position=[1049,1089]
Representative subsequence 7: position=[2827,2867]
Representative subsequence 8: position=[2957,3107]
Representative subsequence 9: position=[3117,3157]
Representative subsequence 10: position=[5081,5121]
Representative subsequence 11: position=[5477,5517]
Representative subsequence 12: position=[6765,7060]
Representative subsequence 13: position=[8247,8287]
Representative subsequence 14: position=[8666,8706]
Representative subsequence 15: position=[8822,8862]
Representative subsequence 16: position=[8891,8961]
Representative subsequence 17: position=[9707,9857]
Representative subsequence 18: position=[9858,9898]
Representative subsequence 19: position=[9913,9953]
Representative subsequence 20: position=[10200,10260]
Representative subsequence 21: position=[10534,10574]
Representative subsequence 22: position=[10585,10625]
Representative subsequence 23: position=[11052,11092]
Representative subsequence 24: position=[11780,11820]
Representative subsequence 25: position=[11838,12053]
Representative subsequence 26: position=[13561,13626]
Representative subsequence 27: position=[14042,14082]
Representative subsequence 28: position=[14086,14126]
Representative subsequence 29: position=[14145,14250]
Representative subsequence 30: position=[14263,14303]
Representative subsequence 31: position=[14315,14355]
Representative subsequence 32: position=[17320,17391]
Representative subsequence 33: position=[17887,17958]
Representative subsequence 34: position=[17990,18030]
Representative subsequence 35: position=[18045,18085]
Representative subsequence 36: position=[18106,18167]
Representative subsequence 37: position=[18397,18437]
Representative subsequence 38: position=[18445,18485]
Representative subsequence 39: position=[18502,18574]

==== ClaSP Scores ====
Timestep, Score
100, 0.827420
120, 0.901033
140, 0.926957
160, 0.949956
180, 0.970501
200, 0.981559
220, 0.983944
240, 0.990239
260, 0.966534
280, 0.955056
300, 0.944386
320, 0.934441
340, 0.925147
360, 0.916442
380, 0.908271
400, 0.900584
420, 0.893338
440, 0.886497
460, 0.880026
480, 0.873895
500, 0.868077
520, 0.862549
540, 0.857287
560, 0.852274
580, 0.847490
600, 0.842921
620, 0.838551
640, 0.834367
660, 0.830356
680, 0.826508
700, 0.822813
720, 0.819261
740, 0.815844
760, 0.812392
780, 0.809835
800, 0.804890
820, 0.803518
840, 0.805211
860, 0.802243
880, 0.807822
900, 0.819765
920, 0.824239
940, 0.831830
960, 0.836536
980, 0.842023
1000, 0.854203
1020, 0.863410
1040, 0.865766
1060, 0.862937
1080, 0.860473
1100, 0.857771
1120, 0.855131
1140, 0.852549
1160, 0.850024
1180, 0.847553
1200, 0.845135
1220, 0.842768
1240, 0.840450
1260, 0.838180
1280, 0.835955
1300, 0.833775
1320, 0.831638
1340, 0.829542
1360, 0.827487
1380, 0.825470
1400, 0.823491
1420, 0.821549
1440, 0.819642
1460, 0.817770
1480, 0.815930
1500, 0.814123
1520, 0.812348
1540, 0.810602
1560, 0.808887
1580, 0.807200
1600, 0.805541
1620, 0.803909
1640, 0.802303
1660, 0.800723
1680, 0.799168
1700, 0.797637
1720, 0.796130
1740, 0.794645
1760, 0.793183
1780, 0.791743
1800, 0.790324
1820, 0.788925
1840, 0.787547
1860, 0.786188
1880, 0.784848
1900, 0.783527
1920, 0.782224
1940, 0.780938
1960, 0.779670
1980, 0.778419
2000, 0.777184
2020, 0.776573
2040, 0.778760
2060, 0.779769
2080, 0.783783
2100, 0.781869
2120, 0.783368
2140, 0.786546
2160, 0.784411
2180, 0.784175
2200, 0.787952
2220, 0.787386
2240, 0.786726
2260, 0.792548
2280, 0.795207
2300, 0.797354
2320, 0.797285
2340, 0.795354
2360, 0.794375
2380, 0.796656
2400, 0.799550
2420, 0.801874
2440, 0.803979
2460, 0.806034
2480, 0.808039
2500, 0.809998
2520, 0.811911
2540, 0.813780
2560, 0.815607
2580, 0.817393
2600, 0.819139
2620, 0.820847
2640, 0.822517
2660, 0.824152
2680, 0.825752
2700, 0.827318
2720, 0.828852
2740, 0.830354
2760, 0.831825
2780, 0.833266
2800, 0.834678
2820, 0.836062
2840, 0.837419
2860, 0.837147
2880, 0.836013
2900, 0.834889
2920, 0.833772
