File: series_449
Data points: 6528
Detected representative subsequence: 47

Representative subsequence 1: position=[100,139]
Representative subsequence 2: position=[242,358]
Representative subsequence 3: position=[378,476]
Representative subsequence 4: position=[630,670]
Representative subsequence 5: position=[690,801]
Representative subsequence 6: position=[806,886]
Representative subsequence 7: position=[941,1020]
Representative subsequence 8: position=[1037,1077]
Representative subsequence 9: position=[1093,1209]
Representative subsequence 10: position=[1244,1428]
Representative subsequence 11: position=[1431,1506]
Representative subsequence 12: position=[1527,1567]
Representative subsequence 13: position=[1719,1779]
Representative subsequence 14: position=[1911,2089]
Representative subsequence 15: position=[2096,2260]
Representative subsequence 16: position=[2621,2828]
Representative subsequence 17: position=[2832,2944]
Representative subsequence 18: position=[2979,3039]
Representative subsequence 19: position=[3056,3204]
Representative subsequence 20: position=[3269,3336]
Representative subsequence 21: position=[3355,3395]
Representative subsequence 22: position=[3398,3461]
Representative subsequence 23: position=[3480,3520]
Representative subsequence 24: position=[3569,3650]
Representative subsequence 25: position=[3676,3756]
Representative subsequence 26: position=[3774,3850]
Representative subsequence 27: position=[3857,3956]
Representative subsequence 28: position=[3987,4027]
Representative subsequence 29: position=[4028,4414]
Representative subsequence 30: position=[4459,4499]
Representative subsequence 31: position=[4502,4712]
Representative subsequence 32: position=[4714,4754]
Representative subsequence 33: position=[4766,4856]
Representative subsequence 34: position=[4898,4938]
Representative subsequence 35: position=[4948,5024]
Representative subsequence 36: position=[5027,5207]
Representative subsequence 37: position=[5209,5249]
Representative subsequence 38: position=[5250,5290]
Representative subsequence 39: position=[5301,5563]
Representative subsequence 40: position=[5564,5663]
Representative subsequence 41: position=[5668,5832]
Representative subsequence 42: position=[5850,5890]
Representative subsequence 43: position=[5897,5937]
Representative subsequence 44: position=[5947,6034]
Representative subsequence 45: position=[6080,6212]
Representative subsequence 46: position=[6220,6302]
Representative subsequence 47: position=[6321,6405]

==== ClaSP Scores ====
Timestep, Score
100, 0.653503
120, 0.724770
140, 0.719759
160, 0.748857
180, 0.773375
200, 0.777900
220, 0.787760
240, 0.797916
260, 0.811818
280, 0.823747
300, 0.830770
320, 0.822834
340, 0.824521
360, 0.818100
380, 0.834865
400, 0.847305
420, 0.843371
440, 0.851550
460, 0.864838
480, 0.879933
500, 0.891653
520, 0.902381
540, 0.920279
560, 0.932665
580, 0.943000
600, 0.950090
620, 0.964246
640, 0.971594
660, 0.969887
680, 0.973750
700, 0.988102
720, 0.988102
740, 0.980689
760, 0.976011
780, 0.966837
800, 0.959294
820, 0.961708
840, 0.958979
860, 0.959441
880, 0.965416
900, 0.971039
920, 0.978870
940, 0.986243
960, 0.988102
980, 0.986696
1000, 0.986727
1020, 0.982847
1040, 0.973407
1060, 0.973096
1080, 0.981085
1100, 0.987556
1120, 0.988102
1140, 0.986143
1160, 0.986346
1180, 0.986370
1200, 0.984157
1220, 0.980103
1240, 0.974792
1260, 0.969587
1280, 0.962684
1300, 0.959060
1320, 0.955358
1340, 0.953259
1360, 0.952501
1380, 0.953334
1400, 0.959063
1420, 0.964855
1440, 0.968014
1460, 0.969522
1480, 0.974115
1500, 0.975193
1520, 0.980770
1540, 0.982543
1560, 0.981171
1580, 0.975210
1600, 0.969492
1620, 0.962947
1640, 0.960181
1660, 0.956398
1680, 0.951506
1700, 0.946180
1720, 0.942923
1740, 0.942012
1760, 0.940215
1780, 0.936681
1800, 0.933181
1820, 0.930310
1840, 0.925573
1860, 0.921826
1880, 0.916503
1900, 0.909892
1920, 0.908601
1940, 0.909343
1960, 0.908584
1980, 0.908469
2000, 0.907146
2020, 0.907878
2040, 0.907644
2060, 0.907495
2080, 0.905800
2100, 0.902243
2120, 0.902186
2140, 0.899412
2160, 0.898230
2180, 0.897874
2200, 0.895918
2220, 0.896084
2240, 0.895440
2260, 0.891301
2280, 0.889234
2300, 0.892560
2320, 0.898661
2340, 0.904811
2360, 0.909703
2380, 0.913963
2400, 0.919359
2420, 0.924125
2440, 0.928508
2460, 0.932894
2480, 0.936337
2500, 0.940739
2520, 0.945670
2540, 0.950454
2560, 0.956855
2580, 0.962220
2600, 0.965923
2620, 0.970254
2640, 0.973627
2660, 0.971413
2680, 0.968058
2700, 0.963664
2720, 0.962546
2740, 0.959130
2760, 0.956341
2780, 0.955132
2800, 0.951208
2820, 0.946481
2840, 0.947255
2860, 0.949708
2880, 0.952494
2900, 0.954716
2920, 0.956419
2940, 0.959987
2960, 0.962611
2980, 0.965528
3000, 0.969690
3020, 0.968571
3040, 0.964352
3060, 0.959622
3080, 0.958187
3100, 0.956141
3120, 0.956669
3140, 0.959873
3160, 0.962665
3180, 0.959375
3200, 0.954640
3220, 0.949901
3240, 0.945569
3260, 0.942161
3280, 0.941121
3300, 0.938316
3320, 0.936950
3340, 0.933622
3360, 0.932574
3380, 0.934504
3400, 0.936550
3420, 0.938370
3440, 0.937465
3460, 0.939508
3480, 0.942069
3500, 0.943907
3520, 0.945747
3540, 0.949135
3560, 0.953352
3580, 0.957267
3600, 0.960956
3620, 0.960807
3640, 0.958239
3660, 0.957463
3680, 0.960558
3700, 0.961461
3720, 0.962703
3740, 0.965159
3760, 0.962590
3780, 0.960222
3800, 0.959825
3820, 0.957852
3840, 0.957121
3860, 0.959429
3880, 0.961167
3900, 0.960997
3920, 0.962306
3940, 0.960923
3960, 0.960175
3980, 0.957067
4000, 0.954162
4020, 0.953257
4040, 0.951610
4060, 0.950050
4080, 0.949320
4100, 0.948140
4120, 0.945925
4140, 0.943793
4160, 0.944342
4180, 0.944346
4200, 0.945748
4220, 0.946829
4240, 0.945145
4260, 0.940840
4280, 0.940807
4300, 0.941372
4320, 0.943376
4340, 0.945347
4360, 0.950950
4380, 0.951518
4400, 0.952709
4420, 0.952204
4440, 0.955200
4460, 0.958798
4480, 0.959612
4500, 0.957037
4520, 0.953021
4540, 0.949180
4560, 0.946114
4580, 0.946892
4600, 0.948733
4620, 0.951021
4640, 0.953797
4660, 0.957662
4680, 0.959808
