File: series_217
Data points: 12288
Detected representative subsequence: 18

Representative subsequence 1: position=[100,120]
Representative subsequence 2: position=[214,234]
Representative subsequence 3: position=[485,505]
Representative subsequence 4: position=[962,1002]
Representative subsequence 5: position=[1753,1773]
Representative subsequence 6: position=[4828,4868]
Representative subsequence 7: position=[4901,4941]
Representative subsequence 8: position=[4998,5078]
Representative subsequence 9: position=[6354,6460]
Representative subsequence 10: position=[6656,6676]
Representative subsequence 11: position=[6875,6915]
Representative subsequence 12: position=[6956,7117]
Representative subsequence 13: position=[7122,7162]
Representative subsequence 14: position=[7168,7188]
Representative subsequence 15: position=[7659,7723]
Representative subsequence 16: position=[9177,9217]
Representative subsequence 17: position=[9222,9302]
Representative subsequence 18: position=[9330,9370]

==== ClaSP Scores ====
Timestep, Score
100, 0.590144
120, 0.589087
140, 0.588224
160, 0.587490
180, 0.586847
200, 0.586269
220, 0.585741
240, 0.585180
260, 0.584592
280, 0.584164
300, 0.583754
320, 0.583358
340, 0.582975
360, 0.582601
380, 0.582237
400, 0.581879
420, 0.581527
440, 0.581181
460, 0.580840
480, 0.580520
500, 0.582486
520, 0.581622
540, 0.594628
560, 0.599598
580, 0.598634
600, 0.597750
620, 0.596898
640, 0.596074
660, 0.595278
680, 0.594505
700, 0.593756
720, 0.593028
740, 0.592319
760, 0.591629
780, 0.590955
800, 0.590298
820, 0.589655
840, 0.589026
860, 0.588411
880, 0.587807
900, 0.587215
920, 0.586634
940, 0.586063
960, 0.585501
980, 0.585474
1000, 0.639710
1020, 0.642023
1040, 0.644321
1060, 0.646605
1080, 0.648875
1100, 0.651132
1120, 0.653375
1140, 0.655604
1160, 0.657820
1180, 0.660023
1200, 0.662213
1220, 0.664390
1240, 0.666555
1260, 0.668707
1280, 0.670159
1300, 0.670431
1320, 0.672411
1340, 0.674516
1360, 0.676610
1380, 0.678691
1400, 0.680761
1420, 0.682820
1440, 0.684867
1460, 0.686903
1480, 0.688927
1500, 0.690941
1520, 0.692944
1540, 0.694936
1560, 0.696918
1580, 0.698889
1600, 0.700849
1620, 0.702800
1640, 0.704740
1660, 0.706670
1680, 0.708590
1700, 0.710500
1720, 0.712400
1740, 0.714291
1760, 0.715769
1780, 0.715133
1800, 0.713283
1820, 0.713212
1840, 0.714010
1860, 0.712517
1880, 0.711277
1900, 0.710239
1920, 0.709204
1940, 0.708221
1960, 0.707240
1980, 0.706261
2000, 0.704603
2020, 0.703436
2040, 0.703684
2060, 0.702272
2080, 0.704092
2100, 0.704139
2120, 0.705662
2140, 0.705995
2160, 0.706165
2180, 0.706363
2200, 0.708953
2220, 0.712039
2240, 0.715221
2260, 0.716854
2280, 0.717117
2300, 0.718215
2320, 0.717497
2340, 0.718575
2360, 0.717884
2380, 0.716474
2400, 0.714349
2420, 0.713322
2440, 0.712347
2460, 0.710886
2480, 0.707976
2500, 0.706720
2520, 0.704793
2540, 0.703912
2560, 0.703748
2580, 0.702084
2600, 0.700171
2620, 0.699736
2640, 0.701058
2660, 0.702960
2680, 0.701188
2700, 0.700045
2720, 0.700742
2740, 0.704051
2760, 0.705135
2780, 0.705696
2800, 0.705801
2820, 0.704510
2840, 0.705995
2860, 0.707476
2880, 0.708952
2900, 0.710423
2920, 0.711889
2940, 0.713351
2960, 0.714808
2980, 0.716260
3000, 0.717708
3020, 0.719151
3040, 0.720590
3060, 0.722024
3080, 0.723454
3100, 0.724880
3120, 0.726301
3140, 0.727718
3160, 0.729130
3180, 0.730538
3200, 0.731943
3220, 0.733343
3240, 0.734739
3260, 0.736130
3280, 0.737518
3300, 0.738902
3320, 0.740282
3340, 0.741658
3360, 0.743030
3380, 0.744398
3400, 0.745763
3420, 0.747123
3440, 0.748480
3460, 0.749833
3480, 0.751183
3500, 0.752529
3520, 0.753871
3540, 0.755210
3560, 0.756443
3580, 0.757565
3600, 0.756509
3620, 0.755622
3640, 0.757009
3660, 0.758327
3680, 0.759642
3700, 0.760953
3720, 0.762261
3740, 0.763566
3760, 0.764868
3780, 0.766166
3800, 0.767657
3820, 0.768999
3840, 0.769712
3860, 0.768842
3880, 0.768145
3900, 0.768552
3920, 0.770421
3940, 0.771226
3960, 0.770348
3980, 0.770096
4000, 0.771042
4020, 0.772346
4040, 0.774313
4060, 0.775357
4080, 0.775040
4100, 0.773176
4120, 0.771780
4140, 0.771873
4160, 0.773122
4180, 0.774358
4200, 0.775591
4220, 0.776823
4240, 0.778051
4260, 0.780058
4280, 0.781709
4300, 0.782473
4320, 0.784104
4340, 0.784581
4360, 0.784332
4380, 0.785535
4400, 0.786736
4420, 0.787936
4440, 0.789133
4460, 0.790327
4480, 0.791520
4500, 0.792711
4520, 0.793900
4540, 0.795087
4560, 0.796272
4580, 0.797455
4600, 0.797793
4620, 0.798026
4640, 0.799850
4660, 0.802255
4680, 0.803426
4700, 0.804594
4720, 0.805761
4740, 0.806927
4760, 0.808090
4780, 0.809252
4800, 0.810412
4820, 0.811918
