File: series_0
Data points: 5248
Detected representative subsequence: 28

Representative subsequence 1: position=[125,147]
Representative subsequence 2: position=[211,288]
Representative subsequence 3: position=[708,748]
Representative subsequence 4: position=[752,852]
Representative subsequence 5: position=[981,1021]
Representative subsequence 6: position=[1711,1771]
Representative subsequence 7: position=[1778,1890]
Representative subsequence 8: position=[2862,2941]
Representative subsequence 9: position=[2945,2985]
Representative subsequence 10: position=[2989,3033]
Representative subsequence 11: position=[3069,3109]
Representative subsequence 12: position=[3126,3166]
Representative subsequence 13: position=[3179,3219]
Representative subsequence 14: position=[3223,3263]
Representative subsequence 15: position=[3280,3380]
Representative subsequence 16: position=[3421,3606]
Representative subsequence 17: position=[3608,3702]
Representative subsequence 18: position=[3722,3878]
Representative subsequence 19: position=[3903,4113]
Representative subsequence 20: position=[4117,4211]
Representative subsequence 21: position=[4255,4295]
Representative subsequence 22: position=[4306,4411]
Representative subsequence 23: position=[4428,4468]
Representative subsequence 24: position=[4471,4511]
Representative subsequence 25: position=[4558,4650]
Representative subsequence 26: position=[4651,4851]
Representative subsequence 27: position=[4857,4940]
Representative subsequence 28: position=[5092,5132]

==== ClaSP Scores ====
Timestep, Score
100, 0.677816
120, 0.717271
140, 0.727236
160, 0.733759
180, 0.736319
200, 0.770873
220, 0.814224
240, 0.822476
260, 0.812983
280, 0.806312
300, 0.793314
320, 0.769819
340, 0.756698
360, 0.746136
380, 0.728296
400, 0.726821
420, 0.724457
440, 0.717505
460, 0.714339
480, 0.717067
500, 0.714682
520, 0.712127
540, 0.709844
560, 0.725164
580, 0.731777
600, 0.758548
620, 0.763002
640, 0.773719
660, 0.773549
680, 0.791242
700, 0.803987
720, 0.812903
740, 0.825201
760, 0.832957
780, 0.836127
800, 0.836496
820, 0.849652
840, 0.858321
860, 0.854491
880, 0.850739
900, 0.847062
920, 0.843456
940, 0.839919
960, 0.836448
980, 0.833040
1000, 0.834183
1020, 0.829024
1040, 0.822643
1060, 0.816463
1080, 0.809291
1100, 0.800669
1120, 0.792389
1140, 0.784417
1160, 0.776722
1180, 0.769275
1200, 0.761459
1220, 0.754454
1240, 0.747629
1260, 0.740965
1280, 0.734448
1300, 0.728062
1320, 0.721793
1340, 0.716855
1360, 0.716259
1380, 0.722804
1400, 0.732964
1420, 0.741974
1440, 0.750779
1460, 0.759390
1480, 0.767814
1500, 0.776061
1520, 0.784138
1540, 0.792053
1560, 0.799815
1580, 0.807429
1600, 0.814902
1620, 0.822240
1640, 0.829451
1660, 0.836538
1680, 0.843509
1700, 0.850367
1720, 0.854259
1740, 0.853733
1760, 0.851027
1780, 0.846078
1800, 0.841534
1820, 0.839572
1840, 0.837007
1860, 0.836100
1880, 0.833507
1900, 0.829283
1920, 0.824096
1940, 0.819173
1960, 0.814150
1980, 0.809452
2000, 0.804462
2020, 0.799368
2040, 0.794759
2060, 0.789686
2080, 0.784974
2100, 0.781040
2120, 0.776097
2140, 0.771272
2160, 0.765153
2180, 0.763532
2200, 0.768459
2220, 0.771339
2240, 0.774206
2260, 0.777060
2280, 0.779901
2300, 0.782730
2320, 0.785547
2340, 0.791704
2360, 0.800840
2380, 0.810816
2400, 0.816365
2420, 0.819730
2440, 0.822413
2460, 0.826423
2480, 0.832538
2500, 0.837692
2520, 0.842822
2540, 0.848973
2560, 0.855222
2580, 0.860797
2600, 0.866350
2620, 0.871756
2640, 0.876249
2660, 0.881245
2680, 0.886102
2700, 0.891079
2720, 0.895921
2740, 0.900759
2760, 0.905465
2780, 0.910679
2800, 0.915638
2820, 0.920471
2840, 0.925688
2860, 0.930784
2880, 0.935369
2900, 0.938917
2920, 0.937710
2940, 0.933193
2960, 0.927330
2980, 0.923520
3000, 0.918669
3020, 0.913575
3040, 0.904537
3060, 0.898541
3080, 0.894891
3100, 0.895991
3120, 0.892830
3140, 0.895461
3160, 0.895386
3180, 0.890545
3200, 0.887569
3220, 0.886365
3240, 0.885948
3260, 0.883819
3280, 0.879765
3300, 0.874727
3320, 0.872246
3340, 0.871253
3360, 0.873105
3380, 0.870594
3400, 0.866993
3420, 0.861806
3440, 0.858728
3460, 0.855463
3480, 0.856626
3500, 0.858280
3520, 0.858022
3540, 0.857072
3560, 0.855700
3580, 0.854120
3600, 0.852145
3620, 0.848710
3640, 0.846531
3660, 0.848780
3680, 0.851452
3700, 0.851021
3720, 0.846241
3740, 0.839292
3760, 0.835771
3780, 0.834964
3800, 0.827282
3820, 0.828766
3840, 0.830025
3860, 0.831753
3880, 0.826624
3900, 0.831508
3920, 0.836358
3940, 0.837683
3960, 0.837648
3980, 0.839129
4000, 0.839092
4020, 0.835633
4040, 0.829946
4060, 0.831425
4080, 0.833453
4100, 0.831649
4120, 0.829343
4140, 0.830965
4160, 0.828612
4180, 0.826370
4200, 0.827264
4220, 0.830935
4240, 0.834648
4260, 0.839735
4280, 0.840831
4300, 0.841178
4320, 0.846526
4340, 0.845531
4360, 0.843443
4380, 0.845916
4400, 0.851445
4420, 0.855372
4440, 0.861715
4460, 0.867941
4480, 0.876224
4500, 0.883660
4520, 0.892246
4540, 0.899557
4560, 0.941238
4580, 0.952998
4600, 0.932991
4620, 0.886646
4640, 0.879795
4660, 0.872721
4680, 0.868972
4700, 0.867577
4720, 0.862247
4740, 0.865725
4760, 0.879399
4780, 0.882548
4800, 0.876808
4820, 0.858168
4840, 0.856446
4860, 0.840442
4880, 0.841589
4900, 0.833489
4920, 0.811917
4940, 0.791161
4960, 0.785297
4980, 0.787746
5000, 0.768873
5020, 0.772517
5040, 0.784142
5060, 0.802895
5080, 0.825949
5100, 0.854224
